	rtt	tmp	targetedvscwnd	diff	average	output
5875	0.0220272	0.999014	0.993811	14	0.0220631	0
5876	0.0220272	0.999014	0.99873	3	0.0220272	0
5877	0.0220272	0.999014	0.99873	3	0.0220272	0
5878	0.0221743	0.992387	0.998791	3	0.0220762	0
5879	0.0221743	0.992387	0.998791	3	0.0221252	0
5880	0.0221743	0.992387	0.998791	3	0.0221743	0
5881	0.0223418	0.984948	0.992348	19	0.0222301	0
5882	0.0223418	0.984948	0.992348	19	0.0222859	0
5883	0.0223418	0.984948	0.984702	38	0.0223418	0
5884	0.0223418	0.984948	0.984702	38	0.0223418	0
5885	0.0223418	0.984948	0.984708	38	0.0223418	0
5886	0.0223418	0.984948	0.984708	38	0.0223418	0
5887	0.0223418	0.984948	0.984714	38	0.0223418	0
5888	0.0223418	0.984948	0.984714	38	0.0223418	0
5889	0.0223418	0.984948	0.984714	38	0.0223418	0
5890	0.0223418	0.984948	0.984721	38	0.0223418	0
5891	0.0223418	0.984948	0.984721	38	0.0223418	0
5892	0.0223418	0.984948	0.984727	38	0.0223418	0
5893	0.0223418	0.984948	0.984727	38	0.0223418	0
5894	0.0223418	0.984948	0.984733	38	0.0223418	0
5895	0.0223418	0.984948	0.984733	38	0.0223418	0
5896	0.0223418	0.984948	0.984733	38	0.0223418	0
5897	0.0223418	0.984948	0.984739	38	0.0223418	0
5898	0.0223418	0.984948	0.984739	38	0.0223418	0
5899	0.0223418	0.984948	0.984745	38	0.0223418	0
5900	0.0223418	0.984948	0.984745	38	0.0223418	0
5901	0.0223418	0.984948	0.984751	38	0.0223418	0
5902	0.0223418	0.984948	0.984751	38	0.0223418	0
5903	0.0223418	0.984948	0.984757	38	0.0223418	0
5904	0.0223418	0.984948	0.984757	38	0.0223418	0
5905	0.0223418	0.984948	0.984757	38	0.0223418	0
5906	0.0223418	0.984948	0.984763	38	0.0223418	0
5907	0.0223418	0.984948	0.984763	38	0.0223418	0
5908	0.0223418	0.984948	0.98477	38	0.0223418	0
5909	0.0223418	0.984948	0.98477	38	0.0223418	0
5910	0.0223418	0.984948	0.984776	38	0.0223418	0
5911	0.0223418	0.984948	0.984776	38	0.0223418	0
5912	0.0223418	0.984948	0.984782	38	0.0223418	0
5913	0.0223418	0.984948	0.984782	38	0.0223418	0
5914	0.0223418	0.984948	0.984782	38	0.0223418	0
5915	0.0223418	0.984948	0.984788	38	0.0223418	0
5916	0.0223418	0.984948	0.984788	38	0.0223418	0
5917	0.0223418	0.984948	0.984794	38	0.0223418	0
5918	0.0223418	0.984948	0.984794	38	0.0223418	0
5919	0.0223418	0.984948	0.9848	38	0.0223418	0
5920	0.0223418	0.984948	0.9848	38	0.0223418	0
5921	0.0223418	0.984948	0.9848	38	0.0223418	0
5922	0.0223418	0.984948	0.984806	38	0.0223418	0
5923	0.0223418	0.984948	0.984806	38	0.0223418	0
5924	0.0223418	0.984948	0.984812	38	0.0223418	0
5925	0.0223418	0.984948	0.984812	38	0.0223418	0
5926	0.0223418	0.984948	0.984818	38	0.0223418	0
5927	0.0223418	0.984948	0.984818	38	0.0223418	0
5928	0.0223418	0.984948	0.984824	38	0.0223418	0
5929	0.0223418	0.984948	0.984824	38	0.0223418	0
5930	0.0223418	0.984948	0.984824	38	0.0223418	0
5931	0.0223418	0.984948	0.98483	38	0.0223418	0
5932	0.0223418	0.984948	0.98483	38	0.0223418	0
5933	0.0223418	0.984948	0.984836	38	0.0223418	0
5934	0.0223418	0.984948	0.984836	38	0.0223418	0
5935	0.0223418	0.984948	0.984842	38	0.0223418	0
5936	0.0223418	0.984948	0.984842	38	0.0223418	0
5937	0.0223418	0.984948	0.984842	38	0.0223418	0
5938	0.0223418	0.984948	0.984848	38	0.0223418	0
5939	0.0223418	0.984948	0.984848	38	0.0223418	0
5940	0.0223418	0.984948	0.984855	38	0.0223418	0
5941	0.0223418	0.984948	0.984855	38	0.0223418	0
5942	0.0223418	0.984948	0.984861	38	0.0223418	0
5943	0.0223418	0.984948	0.984861	38	0.0223418	0
5944	0.0223418	0.984948	0.984867	38	0.0223418	0
5945	0.0223418	0.984948	0.984867	38	0.0223418	0
5946	0.0223418	0.984948	0.984867	38	0.0223418	0
5947	0.0223418	0.984948	0.984873	38	0.0223418	0
5948	0.0223418	0.984948	0.984873	38	0.0223418	0
5949	0.0223418	0.984948	0.984879	38	0.0223418	0
5950	0.0223418	0.984948	0.984879	38	0.0223418	0
5951	0.0223418	0.984948	0.984885	38	0.0223418	0
5952	0.0223418	0.984948	0.984885	38	0.0223418	0
5953	0.0223418	0.984948	0.984891	38	0.0223418	0
5954	0.0223418	0.984948	0.984891	38	0.0223418	0
5955	0.0223418	0.984948	0.984891	38	0.0223418	0
5956	0.0223418	0.984948	0.984897	38	0.0223418	0
5957	0.0223418	0.984948	0.984897	38	0.0223418	0
5958	0.0223418	0.984948	0.984903	38	0.0223418	0
5959	0.0223418	0.984948	0.984903	38	0.0223418	0
5960	0.0223418	0.984948	0.984909	38	0.0223418	0
5961	0.0223418	0.984948	0.984909	38	0.0223418	0
5962	0.0223418	0.984948	0.984909	38	0.0223418	0
5963	0.0223418	0.984948	0.984915	38	0.0223418	0
5964	0.0223418	0.984948	0.984915	38	0.0223418	0
5965	0.0223418	0.984948	0.984921	38	0.0223418	0
5966	0.0223418	0.984948	0.984921	38	0.0223418	0
5967	0.0223418	0.984948	0.984927	38	0.0223418	0
5968	0.0223418	0.984948	0.984927	38	0.0223418	0
5969	0.0223418	0.984948	0.984933	38	0.0223418	0
5970	0.0223418	0.984948	0.984933	38	0.0223418	0
5971	0.0223418	0.984948	0.984933	38	0.0223418	0
5972	0.0223418	0.984948	0.984939	38	0.0223418	0
5973	0.0223418	0.984948	0.984939	38	0.0223418	0
5974	0.0223418	0.984948	0.984945	38	0.0223418	0
5975	0.0223418	0.984948	0.984945	38	0.0223418	0
5976	0.0223418	0.984948	0.984554	39	0.0223418	0
5977	0.0223418	0.984948	0.984554	39	0.0223418	0
5978	0.0223418	0.984948	0.984561	39	0.0223418	0
5979	0.0223418	0.984948	0.984561	39	0.0223418	0
5980	0.0223418	0.984948	0.984561	39	0.0223418	0
5981	0.0223418	0.984948	0.984567	39	0.0223418	0
5982	0.0223418	0.984948	0.984567	39	0.0223418	0
5983	0.0223418	0.984948	0.984573	39	0.0223418	0
5984	0.0223418	0.984948	0.984573	39	0.0223418	0
5985	0.0223418	0.984948	0.984579	39	0.0223418	0
5986	0.0223418	0.984948	0.984579	39	0.0223418	0
5987	0.0223418	0.984948	0.984579	39	0.0223418	0
5988	0.0223418	0.984948	0.984585	39	0.0223418	0
5989	0.0223418	0.984948	0.984585	39	0.0223418	0
5990	0.0223418	0.984948	0.984591	39	0.0223418	0
5991	0.0223418	0.984948	0.984591	39	0.0223418	0
5992	0.0223418	0.984948	0.984597	39	0.0223418	0
5993	0.0223418	0.984948	0.984597	39	0.0223418	0
5994	0.0223418	0.984948	0.984603	39	0.0223418	0
5995	0.0223418	0.984948	0.984603	39	0.0223418	0
5996	0.0223418	0.984948	0.984603	39	0.0223418	0
5997	0.0223418	0.984948	0.984609	39	0.0223418	0
5998	0.0223418	0.984948	0.984609	39	0.0223418	0
5999	0.0223418	0.984948	0.984615	39	0.0223418	0
6000	0.0223418	0.984948	0.984615	39	0.0223418	0
6001	0.0223418	0.984948	0.984621	39	0.0223418	0
6002	0.0223418	0.984948	0.984621	39	0.0223418	0
6003	0.0223418	0.984948	0.984628	39	0.0223418	0
6004	0.0223418	0.984948	0.984628	39	0.0223418	0
6005	0.0223418	0.984948	0.984628	39	0.0223418	0
6006	0.0223418	0.984948	0.984634	39	0.0223418	0
6007	0.0223418	0.984948	0.984634	39	0.0223418	0
6008	0.0223418	0.984948	0.98464	39	0.0223418	0
6009	0.0223418	0.984948	0.98464	39	0.0223418	0
6010	0.0223418	0.984948	0.984646	39	0.0223418	0
6011	0.0223418	0.984948	0.984646	39	0.0223418	0
6012	0.0223418	0.984948	0.984646	39	0.0223418	0
6013	0.0223418	0.984948	0.984652	39	0.0223418	0
6014	0.0223418	0.984948	0.984652	39	0.0223418	0
6015	0.0223418	0.984948	0.984658	39	0.0223418	0
6016	0.0223418	0.984948	0.984658	39	0.0223418	0
6017	0.0223418	0.984948	0.984664	39	0.0223418	0
6018	0.0223418	0.984948	0.984664	39	0.0223418	0
6019	0.0223418	0.984948	0.98467	39	0.0223418	0
6020	0.0223418	0.984948	0.98467	39	0.0223418	0
6021	0.0223418	0.984948	0.98467	39	0.0223418	0
6022	0.0223418	0.984948	0.984676	39	0.0223418	0
6023	0.0223418	0.984948	0.984676	39	0.0223418	0
6024	0.0223418	0.984948	0.984682	39	0.0223418	0
6025	0.0223418	0.984948	0.984682	39	0.0223418	0
6026	0.0223418	0.984948	0.984688	39	0.0223418	0
6027	0.0223418	0.984948	0.984688	39	0.0223418	0
6028	0.0223418	0.984948	0.984688	39	0.0223418	0
6029	0.0223418	0.984948	0.984694	39	0.0223418	0
6030	0.0223418	0.984948	0.984694	39	0.0223418	0
6031	0.0223418	0.984948	0.9847	39	0.0223418	0
6032	0.0223418	0.984948	0.9847	39	0.0223418	0
6033	0.0223418	0.984948	0.984706	39	0.0223418	0
6034	0.0223418	0.984948	0.984706	39	0.0223418	0
6035	0.0223418	0.984948	0.984712	39	0.0223418	0
6036	0.0223418	0.984948	0.984712	39	0.0223418	0
6037	0.0223418	0.984948	0.984712	39	0.0223418	0
6038	0.0223418	0.984948	0.984718	39	0.0223418	0
6039	0.0223418	0.984948	0.984718	39	0.0223418	0
6040	0.0223418	0.984948	0.984724	39	0.0223418	0
6041	0.0223418	0.984948	0.984724	39	0.0223418	0
6042	0.0223418	0.984948	0.98473	39	0.0223418	0
6043	0.0223418	0.984948	0.98473	39	0.0223418	0
6044	0.0223418	0.984948	0.984736	39	0.0223418	0
6045	0.0223418	0.984948	0.984736	39	0.0223418	0
6046	0.0223418	0.984948	0.984736	39	0.0223418	0
6047	0.0223418	0.984948	0.984742	39	0.0223418	0
6048	0.0223418	0.984948	0.984742	39	0.0223418	0
6049	0.0223418	0.984948	0.984748	39	0.0223418	0
6050	0.0223418	0.984948	0.984748	39	0.0223418	0
6051	0.0223418	0.984948	0.984754	39	0.0223418	0
6052	0.0223418	0.984948	0.984754	39	0.0223418	0
6053	0.0223418	0.984948	0.984754	39	0.0223418	0
6054	0.0223418	0.984948	0.98476	39	0.0223418	0
6055	0.0223418	0.984948	0.98476	39	0.0223418	0
6056	0.0223418	0.984948	0.984766	39	0.0223418	0
6057	0.0223418	0.984948	0.984766	39	0.0223418	0
6058	0.0223418	0.984948	0.984772	39	0.0223418	0
6059	0.0223418	0.984948	0.984772	39	0.0223418	0
6060	0.0223418	0.984948	0.984778	39	0.0223418	0
6061	0.0223418	0.984948	0.984778	39	0.0223418	0
6062	0.0223418	0.984948	0.984778	39	0.0223418	0
6063	0.0223418	0.984948	0.984783	39	0.0223418	0
6064	0.0223418	0.984948	0.984783	39	0.0223418	0
6065	0.0223418	0.984948	0.984789	39	0.0223418	0
6066	0.0223418	0.984948	0.984789	39	0.0223418	0
6067	0.0223418	0.984948	0.984795	39	0.0223418	0
6068	0.0223418	0.984948	0.984795	39	0.0223418	0
6069	0.0223418	0.984948	0.984801	39	0.0223418	0
6070	0.0223418	0.984948	0.984801	39	0.0223418	0
6071	0.0223418	0.984948	0.984801	39	0.0223418	0
6072	0.0223418	0.984948	0.984807	39	0.0223418	0
6073	0.0223418	0.984948	0.984807	39	0.0223418	0
6074	0.0223418	0.984948	0.984813	39	0.0223418	0
6075	0.0223418	0.984948	0.984813	39	0.0223418	0
6076	0.0223418	0.984948	0.984819	39	0.0223418	0
6077	0.0223418	0.984948	0.984819	39	0.0223418	0
6078	0.0223418	0.984948	0.984819	39	0.0223418	0
6079	0.0223418	0.984948	0.984825	39	0.0223418	0
6080	0.0223418	0.984948	0.984825	39	0.0223418	0
6081	0.0223418	0.984948	0.984831	39	0.0223418	0
6082	0.0223418	0.984948	0.984831	39	0.0223418	0
6083	0.0223418	0.984948	0.984837	39	0.0223418	0
6084	0.0223418	0.984948	0.984837	39	0.0223418	0
6085	0.0223418	0.984948	0.984843	39	0.0223418	0
6086	0.0223418	0.984948	0.984843	39	0.0223418	0
6087	0.0223418	0.984948	0.984843	39	0.0223418	0
6088	0.0223418	0.984948	0.984848	39	0.0223418	0
6089	0.0223418	0.984948	0.984848	39	0.0223418	0
6090	0.0223418	0.984948	0.984854	39	0.0223418	0
6091	0.0223418	0.984948	0.984854	39	0.0223418	0
6092	0.0223418	0.984948	0.98486	39	0.0223418	0
6093	0.0223418	0.984948	0.98486	39	0.0223418	0
6094	0.0223418	0.984948	0.984866	39	0.0223418	0
6095	0.0223418	0.984948	0.984866	39	0.0223418	0
6096	0.0223418	0.984948	0.984866	39	0.0223418	0
6097	0.0223418	0.984948	0.984872	39	0.0223418	0
6098	0.0223418	0.984948	0.984872	39	0.0223418	0
6099	0.0223418	0.984948	0.984878	39	0.0223418	0
6100	0.0223418	0.984948	0.984878	39	0.0223418	0
6101	0.0223418	0.984948	0.984884	39	0.0223418	0
6102	0.0223418	0.984948	0.984884	39	0.0223418	0
6103	0.0223418	0.984948	0.984884	39	0.0223418	0
6104	0.0223418	0.984948	0.98489	39	0.0223418	0
6105	0.0223418	0.984948	0.98489	39	0.0223418	0
6106	0.0223418	0.984948	0.984895	39	0.0223418	0
6107	0.0223418	0.984948	0.984895	39	0.0223418	0
6108	0.0223418	0.984948	0.984901	39	0.0223418	0
6109	0.0223418	0.984948	0.984901	39	0.0223418	0
6110	0.0223418	0.984948	0.984907	39	0.0223418	0
6111	0.0223418	0.984948	0.984907	39	0.0223418	0
6112	0.0223418	0.984948	0.984907	39	0.0223418	0
6113	0.0223418	0.984948	0.984913	39	0.0223418	0
6114	0.0223418	0.984948	0.984913	39	0.0223418	0
6115	0.0223418	0.984948	0.984919	39	0.0223418	0
6116	0.0223418	0.984948	0.984919	39	0.0223418	0
6117	0.0223418	0.984948	0.984925	39	0.0223418	0
6118	0.0223418	0.984948	0.984925	39	0.0223418	0
6119	0.0223418	0.984948	0.984925	39	0.0223418	0
6120	0.0223418	0.984948	0.98493	39	0.0223418	0
6121	0.0223418	0.984948	0.98493	39	0.0223418	0
6122	0.0223418	0.984948	0.984936	39	0.0223418	0
6123	0.0223418	0.984948	0.984936	39	0.0223418	0
6124	0.0223418	0.984948	0.984942	39	0.0223418	0
6125	0.0223418	0.984948	0.984942	39	0.0223418	0
6126	0.0223418	0.984948	0.984562	40	0.0223418	0
6127	0.0223418	0.984948	0.984562	40	0.0223418	0
6128	0.0223418	0.984948	0.984562	40	0.0223418	0
6129	0.0223418	0.984948	0.984568	40	0.0223418	0
6130	0.0223418	0.984948	0.984568	40	0.0223418	0
6131	0.0223418	0.984948	0.984574	40	0.0223418	0
6132	0.0223418	0.984948	0.984574	40	0.0223418	0
6133	0.0223418	0.984948	0.98458	40	0.0223418	0
6134	0.0223418	0.984948	0.98458	40	0.0223418	0
6135	0.0223418	0.984948	0.984586	40	0.0223418	0
6136	0.0223418	0.984948	0.984586	40	0.0223418	0
6137	0.0223418	0.984948	0.984586	40	0.0223418	0
6138	0.0223418	0.984948	0.984592	40	0.0223418	0
6139	0.0223418	0.984948	0.984592	40	0.0223418	0
6140	0.0223418	0.984948	0.984598	40	0.0223418	0
6141	0.0223418	0.984948	0.984598	40	0.0223418	0
6142	0.0223418	0.984948	0.984604	40	0.0223418	0
6143	0.0223418	0.984948	0.984604	40	0.0223418	0
6144	0.0223418	0.984948	0.984604	40	0.0223418	0
6145	0.0223418	0.984948	0.984609	40	0.0223418	0
6146	0.0223418	0.984948	0.984609	40	0.0223418	0
6147	0.0223418	0.984948	0.984615	40	0.0223418	0
6148	0.0223418	0.984948	0.984615	40	0.0223418	0
6149	0.0223418	0.984948	0.984621	40	0.0223418	0
6150	0.0223418	0.984948	0.984621	40	0.0223418	0
6151	0.0223418	0.984948	0.984627	40	0.0223418	0
6152	0.0223418	0.984948	0.984627	40	0.0223418	0
6153	0.0223418	0.984948	0.984627	40	0.0223418	0
6154	0.0223418	0.984948	0.984633	40	0.0223418	0
6155	0.0223418	0.984948	0.984633	40	0.0223418	0
6156	0.0223418	0.984948	0.984639	40	0.0223418	0
6157	0.0223418	0.984948	0.984639	40	0.0223418	0
6158	0.0223418	0.984948	0.984645	40	0.0223418	0
6159	0.0223418	0.984948	0.984645	40	0.0223418	0
6160	0.0223418	0.984948	0.984651	40	0.0223418	0
6161	0.0223418	0.984948	0.984651	40	0.0223418	0
6162	0.0223418	0.984948	0.984651	40	0.0223418	0
6163	0.0223418	0.984948	0.984657	40	0.0223418	0
6164	0.0223418	0.984948	0.984657	40	0.0223418	0
6165	0.0223418	0.984948	0.984663	40	0.0223418	0
6166	0.0223418	0.984948	0.984663	40	0.0223418	0
6167	0.0223418	0.984948	0.984668	40	0.0223418	0
6168	0.0223418	0.984948	0.984668	40	0.0223418	0
6169	0.0223418	0.984948	0.984668	40	0.0223418	0
6170	0.0223418	0.984948	0.984674	40	0.0223418	0
6171	0.0223418	0.984948	0.984674	40	0.0223418	0
6172	0.0223418	0.984948	0.98468	40	0.0223418	0
6173	0.0223418	0.984948	0.98468	40	0.0223418	0
6174	0.0223418	0.984948	0.984686	40	0.0223418	0
6175	0.0223418	0.984948	0.984686	40	0.0223418	0
6176	0.0223418	0.984948	0.984692	40	0.0223418	0
6177	0.0223418	0.984948	0.984692	40	0.0223418	0
6178	0.0223418	0.984948	0.984692	40	0.0223418	0
6179	0.0223418	0.984948	0.984698	40	0.0223418	0
6180	0.0223418	0.984948	0.984698	40	0.0223418	0
6181	0.0223418	0.984948	0.984704	40	0.0223418	0
6182	0.0223418	0.984948	0.984704	40	0.0223418	0
6183	0.0223418	0.984948	0.984709	40	0.0223418	0
6184	0.0223418	0.984948	0.984709	40	0.0223418	0
6185	0.0223418	0.984948	0.984715	40	0.0223418	0
6186	0.0223418	0.984948	0.984715	40	0.0223418	0
6187	0.0223418	0.984948	0.984715	40	0.0223418	0
6188	0.0223418	0.984948	0.984721	40	0.0223418	0
6189	0.0223418	0.984948	0.984721	40	0.0223418	0
6190	0.0223418	0.984948	0.984727	40	0.0223418	0
6191	0.0223418	0.984948	0.984727	40	0.0223418	0
6192	0.0223418	0.984948	0.984733	40	0.0223418	0
6193	0.0223418	0.984948	0.984733	40	0.0223418	0
6194	0.0223418	0.984948	0.984733	40	0.0223418	0
6195	0.0223418	0.984948	0.984739	40	0.0223418	0
6196	0.0223418	0.984948	0.984739	40	0.0223418	0
6197	0.0223418	0.984948	0.984744	40	0.0223418	0
6198	0.0223418	0.984948	0.984744	40	0.0223418	0
6199	0.0223418	0.984948	0.98475	40	0.0223418	0
6200	0.0223418	0.984948	0.98475	40	0.0223418	0
6201	0.0223418	0.984948	0.984756	40	0.0223418	0
6202	0.0223418	0.984948	0.984756	40	0.0223418	0
6203	0.0223418	0.984948	0.984756	40	0.0223418	0
6204	0.0223418	0.984948	0.984762	40	0.0223418	0
6205	0.0223418	0.984948	0.984762	40	0.0223418	0
6206	0.0223418	0.984948	0.984768	40	0.0223418	0
6207	0.0223418	0.984948	0.984768	40	0.0223418	0
6208	0.0223418	0.984948	0.984774	40	0.0223418	0
6209	0.0223418	0.984948	0.984774	40	0.0223418	0
6210	0.0223418	0.984948	0.984774	40	0.0223418	0
6211	0.0223418	0.984948	0.984779	40	0.0223418	0
6212	0.0223418	0.984948	0.984779	40	0.0223418	0
6213	0.0223418	0.984948	0.984785	40	0.0223418	0
6214	0.0223418	0.984948	0.984785	40	0.0223418	0
6215	0.0223418	0.984948	0.984791	40	0.0223418	0
6216	0.0223418	0.984948	0.984791	40	0.0223418	0
6217	0.0223418	0.984948	0.984797	40	0.0223418	0
6218	0.0223418	0.984948	0.984797	40	0.0223418	0
6219	0.0223418	0.984948	0.984797	40	0.0223418	0
6220	0.0223418	0.984948	0.984802	40	0.0223418	0
6221	0.0223418	0.984948	0.984802	40	0.0223418	0
6222	0.0223418	0.984948	0.984808	40	0.0223418	0
6223	0.0223418	0.984948	0.984808	40	0.0223418	0
6224	0.0223418	0.984948	0.984814	40	0.0223418	0
6225	0.0223418	0.984948	0.984814	40	0.0223418	0
6226	0.0223418	0.984948	0.98482	40	0.0223418	0
6227	0.0223418	0.984948	0.98482	40	0.0223418	0
6228	0.0223418	0.984948	0.98482	40	0.0223418	0
6229	0.0223418	0.984948	0.984825	40	0.0223418	0
6230	0.0223418	0.984948	0.984825	40	0.0223418	0
6231	0.0223418	0.984948	0.984831	40	0.0223418	0
6232	0.0223418	0.984948	0.984831	40	0.0223418	0
6233	0.0223418	0.984948	0.984837	40	0.0223418	0
6234	0.0223418	0.984948	0.984837	40	0.0223418	0
6235	0.0223418	0.984948	0.984837	40	0.0223418	0
6236	0.0223418	0.984948	0.984843	40	0.0223418	0
6237	0.0223418	0.984948	0.984843	40	0.0223418	0
6238	0.0223418	0.984948	0.984848	40	0.0223418	0
6239	0.0223418	0.984948	0.984848	40	0.0223418	0
6240	0.0223418	0.984948	0.984854	40	0.0223418	0
6241	0.0223418	0.984948	0.984854	40	0.0223418	0
6242	0.0223418	0.984948	0.98486	40	0.0223418	0
6243	0.0223418	0.984948	0.98486	40	0.0223418	0
6244	0.0223418	0.984948	0.98486	40	0.0223418	0
6245	0.0223418	0.984948	0.984866	40	0.0223418	0
6246	0.0223418	0.984948	0.984866	40	0.0223418	0
6247	0.0223418	0.984948	0.984871	40	0.0223418	0
6248	0.0223418	0.984948	0.984871	40	0.0223418	0
6249	0.0223418	0.984948	0.984877	40	0.0223418	0
6250	0.0223418	0.984948	0.984877	40	0.0223418	0
6251	0.0223418	0.984948	0.984883	40	0.0223418	0
6252	0.0223418	0.984948	0.984883	40	0.0223418	0
6253	0.0223418	0.984948	0.984883	40	0.0223418	0
6254	0.0223418	0.984948	0.984889	40	0.0223418	0
6255	0.0223418	0.984948	0.984889	40	0.0223418	0
6256	0.0223418	0.984948	0.984894	40	0.0223418	0
6257	0.0223418	0.984948	0.984894	40	0.0223418	0
6258	0.0223418	0.984948	0.9849	40	0.0223418	0
6259	0.0223418	0.984948	0.9849	40	0.0223418	0
6260	0.0223418	0.984948	0.9849	40	0.0223418	0
6261	0.0223418	0.984948	0.984906	40	0.0223418	0
6262	0.0223418	0.984948	0.984906	40	0.0223418	0
6263	0.0223418	0.984948	0.984911	40	0.0223418	0
6264	0.0223418	0.984948	0.984911	40	0.0223418	0
6265	0.0223418	0.984948	0.984917	40	0.0223418	0
6266	0.0223418	0.984948	0.984917	40	0.0223418	0
6267	0.0223418	0.984948	0.984923	40	0.0223418	0
6268	0.0223418	0.984948	0.984923	40	0.0223418	0
6269	0.0223418	0.984948	0.984923	40	0.0223418	0
6270	0.0223418	0.984948	0.984928	40	0.0223418	0
6271	0.0223418	0.984948	0.984928	40	0.0223418	0
6272	0.0223418	0.984948	0.984934	40	0.0223418	0
6273	0.0223418	0.984948	0.984934	40	0.0223418	0
6274	0.0223418	0.984948	0.98494	40	0.0223418	0
6275	0.0223418	0.984948	0.98494	40	0.0223418	0
6276	0.0223418	0.984948	0.984945	40	0.0223418	0
6277	0.0223418	0.984948	0.984945	40	0.0223418	0
6278	0.0223418	0.984948	0.984945	40	0.0223418	0
6279	0.0223418	0.984948	0.984575	41	0.0223418	0
6280	0.0223418	0.984948	0.984575	41	0.0223418	0
6281	0.0223418	0.984948	0.984581	41	0.0223418	0
6282	0.0223418	0.984948	0.984581	41	0.0223418	0
6283	0.0223418	0.984948	0.984586	41	0.0223418	0
6284	0.0223418	0.984948	0.984586	41	0.0223418	0
6285	0.0223418	0.984948	0.984586	41	0.0223418	0
6286	0.0223418	0.984948	0.984592	41	0.0223418	0
6287	0.0223418	0.984948	0.984592	41	0.0223418	0
6288	0.0223418	0.984948	0.984598	41	0.0223418	0
6289	0.0223418	0.984948	0.984598	41	0.0223418	0
6290	0.0223418	0.984948	0.984604	41	0.0223418	0
6291	0.0223418	0.984948	0.984604	41	0.0223418	0
6292	0.0223418	0.984948	0.98461	41	0.0223418	0
6293	0.0223418	0.984948	0.98461	41	0.0223418	0
6294	0.0223418	0.984948	0.98461	41	0.0223418	0
6295	0.0223418	0.984948	0.984615	41	0.0223418	0
6296	0.0223418	0.984948	0.984615	41	0.0223418	0
6297	0.0223418	0.984948	0.984621	41	0.0223418	0
6298	0.0223418	0.984948	0.984621	41	0.0223418	0
6299	0.0223418	0.984948	0.984627	41	0.0223418	0
6300	0.0223418	0.984948	0.984627	41	0.0223418	0
6301	0.0223418	0.984948	0.984627	41	0.0223418	0
6302	0.0223418	0.984948	0.984633	41	0.0223418	0
6303	0.0223418	0.984948	0.984633	41	0.0223418	0
6304	0.0223418	0.984948	0.984638	41	0.0223418	0
6305	0.0223418	0.984948	0.984638	41	0.0223418	0
6306	0.0223418	0.984948	0.984644	41	0.0223418	0
6307	0.0223418	0.984948	0.984644	41	0.0223418	0
6308	0.0223418	0.984948	0.98465	41	0.0223418	0
6309	0.0223418	0.984948	0.98465	41	0.0223418	0
6310	0.0223418	0.984948	0.98465	41	0.0223418	0
6311	0.0223418	0.984948	0.984656	41	0.0223418	0
6312	0.0223418	0.984948	0.984656	41	0.0223418	0
6313	0.0223418	0.984948	0.984661	41	0.0223418	0
6314	0.0223418	0.984948	0.984661	41	0.0223418	0
6315	0.0223418	0.984948	0.984667	41	0.0223418	0
6316	0.0223418	0.984948	0.984667	41	0.0223418	0
6317	0.0223418	0.984948	0.984673	41	0.0223418	0
6318	0.0223418	0.984948	0.984673	41	0.0223418	0
6319	0.0223418	0.984948	0.984673	41	0.0223418	0
6320	0.0223418	0.984948	0.984679	41	0.0223418	0
6321	0.0223418	0.984948	0.984679	41	0.0223418	0
6322	0.0223418	0.984948	0.984684	41	0.0223418	0
6323	0.0223418	0.984948	0.984684	41	0.0223418	0
6324	0.0223418	0.984948	0.98469	41	0.0223418	0
6325	0.0223418	0.984948	0.98469	41	0.0223418	0
6326	0.0223418	0.984948	0.98469	41	0.0223418	0
6327	0.0223418	0.984948	0.984696	41	0.0223418	0
6328	0.0223418	0.984948	0.984696	41	0.0223418	0
6329	0.0223418	0.984948	0.984701	41	0.0223418	0
6330	0.0223418	0.984948	0.984701	41	0.0223418	0
6331	0.0223418	0.984948	0.984707	41	0.0223418	0
6332	0.0223418	0.984948	0.984707	41	0.0223418	0
6333	0.0223418	0.984948	0.984713	41	0.0223418	0
6334	0.0223418	0.984948	0.984713	41	0.0223418	0
6335	0.0223418	0.984948	0.984713	41	0.0223418	0
6336	0.0223418	0.984948	0.984719	41	0.0223418	0
6337	0.0223418	0.984948	0.984719	41	0.0223418	0
6338	0.0223418	0.984948	0.984724	41	0.0223418	0
6339	0.0223418	0.984948	0.984724	41	0.0223418	0
6340	0.0223418	0.984948	0.98473	41	0.0223418	0
6341	0.0223418	0.984948	0.98473	41	0.0223418	0
6342	0.0223418	0.984948	0.984736	41	0.0223418	0
6343	0.0223418	0.984948	0.984736	41	0.0223418	0
6344	0.0223418	0.984948	0.984736	41	0.0223418	0
6345	0.0223418	0.984948	0.984741	41	0.0223418	0
6346	0.0223418	0.984948	0.984741	41	0.0223418	0
6347	0.0223418	0.984948	0.984747	41	0.0223418	0
6348	0.0223418	0.984948	0.984747	41	0.0223418	0
6349	0.0223418	0.984948	0.984753	41	0.0223418	0
6350	0.0223418	0.984948	0.984753	41	0.0223418	0
6351	0.0223418	0.984948	0.984753	41	0.0223418	0
6352	0.0223418	0.984948	0.984758	41	0.0223418	0
6353	0.0223418	0.984948	0.984758	41	0.0223418	0
6354	0.0223418	0.984948	0.984764	41	0.0223418	0
6355	0.0223418	0.984948	0.984764	41	0.0223418	0
